Disease,ID,Count,Description,ONTOLOGY
Arterial disease,GO:0002761,1,regulation of myeloid leukocyte differentiation,BP
Arterial disease,GO:0002762,1,negative regulation of myeloid leukocyte differentiation,BP
Arterial disease,GO:0002791,1,regulation of peptide secretion,BP
Arterial disease,GO:0002863,1,positive regulation of inflammatory response to antigenic stimulus,BP
Arterial disease,GO:0002864,1,regulation of acute inflammatory response to antigenic stimulus,BP
Arterial disease,GO:0002883,1,regulation of hypersensitivity,BP
Arterial disease,GO:0003071,1,renal system process involved in regulation of systemic arterial blood pressure,BP
Arterial disease,GO:0003073,1,regulation of systemic arterial blood pressure,BP
Arterial disease,GO:0003081,1,regulation of systemic arterial blood pressure by renin-angiotensin,BP
Arterial disease,GO:0003085,1,negative regulation of systemic arterial blood pressure,BP
Arterial disease,GO:0003298,1,physiological muscle hypertrophy,BP
Arterial disease,GO:0003301,1,physiological cardiac muscle hypertrophy,BP
Arterial disease,GO:0004993,1,G protein-coupled serotonin receptor activity,MF
Arterial disease,GO:0005319,1,lipid transporter activity,MF
Arterial disease,GO:0005504,1,fatty acid binding,MF
Arterial disease,GO:0005507,1,copper ion binding,MF
Arterial disease,GO:0005903,1,brush border,CC
Arterial disease,GO:0006509,1,membrane protein ectodomain proteolysis,BP
Arterial disease,GO:0006633,1,fatty acid biosynthetic process,BP
Arterial disease,GO:0006699,1,bile acid biosynthetic process,BP
Arterial disease,GO:0006706,1,steroid catabolic process,BP
Arterial disease,GO:0006775,1,fat-soluble vitamin metabolic process,BP
Arterial disease,GO:0006835,1,dicarboxylic acid transport,BP
Arterial disease,GO:0006941,1,striated muscle contraction,BP
Arterial disease,GO:0007187,1,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",BP
Arterial disease,GO:0007200,1,phospholipase C-activating G protein-coupled receptor signaling pathway,BP
Arterial disease,GO:0007204,1,positive regulation of cytosolic calcium ion concentration,BP
Arterial disease,GO:0007210,1,serotonin receptor signaling pathway,BP
Arterial disease,GO:0007566,1,embryo implantation,BP
Arterial disease,GO:0007612,1,learning,BP
Arterial disease,GO:0007613,1,memory,BP
Arterial disease,GO:0007616,1,long-term memory,BP
Arterial disease,GO:0007622,1,rhythmic behavior,BP
Arterial disease,GO:0007631,1,feeding behavior,BP
Arterial disease,GO:0007632,1,visual behavior,BP
Arterial disease,GO:0008203,1,cholesterol metabolic process,BP
Arterial disease,GO:0008277,1,regulation of G protein-coupled receptor signaling pathway,BP
Arterial disease,GO:0008306,1,associative learning,BP
Arterial disease,GO:0008542,1,visual learning,BP
Arterial disease,GO:0008584,1,male gonad development,BP
Arterial disease,GO:0009110,1,vitamin biosynthetic process,BP
Arterial disease,GO:0009411,1,response to UV,BP
Arterial disease,GO:0010042,1,response to manganese ion,BP
Arterial disease,GO:0010232,1,vascular transport,BP
Arterial disease,GO:0010248,1,establishment or maintenance of transmembrane electrochemical gradient,BP
Arterial disease,GO:0010469,1,regulation of signaling receptor activity,BP
Arterial disease,GO:0010517,1,regulation of phospholipase activity,BP
Arterial disease,GO:0010518,1,positive regulation of phospholipase activity,BP
Arterial disease,GO:0010611,1,regulation of cardiac muscle hypertrophy,BP
Arterial disease,GO:0010765,1,positive regulation of sodium ion transport,BP
Arterial disease,GO:0010863,1,positive regulation of phospholipase C activity,BP
Arterial disease,GO:0010875,1,positive regulation of cholesterol efflux,BP
Arterial disease,GO:0010878,1,cholesterol storage,BP
Arterial disease,GO:0010885,1,regulation of cholesterol storage,BP
Arterial disease,GO:0010887,1,negative regulation of cholesterol storage,BP
Arterial disease,GO:0010888,1,negative regulation of lipid storage,BP
Arterial disease,GO:0014047,1,glutamate secretion,BP
Arterial disease,GO:0014048,1,regulation of glutamate secretion,BP
Arterial disease,GO:0014059,1,regulation of dopamine secretion,BP
Arterial disease,GO:0014743,1,regulation of muscle hypertrophy,BP
Arterial disease,GO:0014823,1,response to activity,BP
Arterial disease,GO:0014829,1,vascular associated smooth muscle contraction,BP
Arterial disease,GO:0015732,1,prostaglandin transport,BP
Arterial disease,GO:0015800,1,acidic amino acid transport,BP
Arterial disease,GO:0015908,1,fatty acid transport,BP
Arterial disease,GO:0016125,1,sterol metabolic process,BP
Arterial disease,GO:0016486,1,peptide hormone processing,BP
Arterial disease,GO:0022410,1,circadian sleep/wake cycle process,BP
Arterial disease,GO:0030073,1,insulin secretion,BP
Arterial disease,GO:0030307,1,positive regulation of cell growth,BP
Arterial disease,GO:0030308,1,negative regulation of cell growth,BP
Arterial disease,GO:0030316,1,osteoclast differentiation,BP
Arterial disease,GO:0030431,1,sleep,BP
Arterial disease,GO:0031256,1,leading edge membrane,CC
Arterial disease,GO:0031279,1,regulation of cyclase activity,BP
Arterial disease,GO:0031281,1,positive regulation of cyclase activity,BP
Arterial disease,GO:0031406,1,carboxylic acid binding,MF
Arterial disease,GO:0031644,1,regulation of nervous system process,BP
Arterial disease,GO:0031960,1,response to corticosteroid,BP
Arterial disease,GO:0032228,1,"regulation of synaptic transmission, GABAergic",BP
Arterial disease,GO:0032355,1,response to estradiol,BP
Arterial disease,GO:0032366,1,intracellular sterol transport,BP
Arterial disease,GO:0032367,1,intracellular cholesterol transport,BP
Arterial disease,GO:0032368,1,regulation of lipid transport,BP
Arterial disease,GO:0032373,1,positive regulation of sterol transport,BP
Arterial disease,GO:0032376,1,positive regulation of cholesterol transport,BP
Arterial disease,GO:0032410,1,negative regulation of transporter activity,BP
Arterial disease,GO:0032413,1,negative regulation of ion transmembrane transporter activity,BP
Arterial disease,GO:0032570,1,response to progesterone,BP
Arterial disease,GO:0032722,1,positive regulation of chemokine production,BP
Arterial disease,GO:0032782,1,bile acid secretion,BP
Arterial disease,GO:0032881,1,regulation of polysaccharide metabolic process,BP
Arterial disease,GO:0032890,1,regulation of organic acid transport,BP
Arterial disease,GO:0032922,1,circadian regulation of gene expression,BP
Arterial disease,GO:0032958,1,inositol phosphate biosynthetic process,BP
Arterial disease,GO:0033293,1,monocarboxylic acid binding,MF
Arterial disease,GO:0034341,1,response to type II interferon,BP
Arterial disease,GO:0034614,1,cellular response to reactive oxygen species,BP
Arterial disease,GO:0034763,1,negative regulation of transmembrane transport,BP
Arterial disease,GO:0034766,1,negative regulation of monoatomic ion transmembrane transport,BP
Arterial disease,GO:0034776,1,response to histamine,BP
Arterial disease,GO:0035051,1,cardiocyte differentiation,BP
Arterial disease,GO:0035249,1,"synaptic transmission, glutamatergic",BP
Arterial disease,GO:0035264,1,multicellular organism growth,BP
Arterial disease,GO:0035265,1,organ growth,BP
Arterial disease,GO:0035270,1,endocrine system development,BP
Arterial disease,GO:0035809,1,regulation of urine volume,BP
Arterial disease,GO:0035810,1,positive regulation of urine volume,BP
Arterial disease,GO:0036294,1,cellular response to decreased oxygen levels,BP
Arterial disease,GO:0036314,1,response to sterol,BP
Arterial disease,GO:0036315,1,cellular response to sterol,BP
Arterial disease,GO:0042359,1,vitamin D metabolic process,BP
Arterial disease,GO:0042362,1,fat-soluble vitamin biosynthetic process,BP
Arterial disease,GO:0042368,1,vitamin D biosynthetic process,BP
Arterial disease,GO:0042428,1,serotonin metabolic process,BP
Arterial disease,GO:0042711,1,maternal behavior,BP
Arterial disease,GO:0042743,1,hydrogen peroxide metabolic process,BP
Arterial disease,GO:0042744,1,hydrogen peroxide catabolic process,BP
Arterial disease,GO:0042745,1,circadian sleep/wake cycle,BP
Arterial disease,GO:0042749,1,regulation of circadian sleep/wake cycle,BP
Arterial disease,GO:0042752,1,regulation of circadian rhythm,BP
Arterial disease,GO:0042755,1,eating behavior,BP
Arterial disease,GO:0042756,1,drinking behavior,BP
Arterial disease,GO:0043112,1,receptor metabolic process,BP
Arterial disease,GO:0043266,1,regulation of potassium ion transport,BP
Arterial disease,GO:0043268,1,positive regulation of potassium ion transport,BP
Arterial disease,GO:0043271,1,negative regulation of monoatomic ion transport,BP
Arterial disease,GO:0043524,1,negative regulation of neuron apoptotic process,BP
Arterial disease,GO:0043691,1,reverse cholesterol transport,BP
Arterial disease,GO:0044060,1,regulation of endocrine process,BP
Arterial disease,GO:0045187,1,"regulation of circadian sleep/wake cycle, sleep",BP
Arterial disease,GO:0045670,1,regulation of osteoclast differentiation,BP
Arterial disease,GO:0045671,1,negative regulation of osteoclast differentiation,BP
Arterial disease,GO:0045744,1,negative regulation of G protein-coupled receptor signaling pathway,BP
Arterial disease,GO:0045761,1,regulation of adenylate cyclase activity,BP
Arterial disease,GO:0045776,1,negative regulation of blood pressure,BP
Arterial disease,GO:0045932,1,negative regulation of muscle contraction,BP
Arterial disease,GO:0045933,1,positive regulation of muscle contraction,BP
Arterial disease,GO:0045940,1,positive regulation of steroid metabolic process,BP
Arterial disease,GO:0045986,1,negative regulation of smooth muscle contraction,BP
Arterial disease,GO:0045987,1,positive regulation of smooth muscle contraction,BP
Arterial disease,GO:0046173,1,polyol biosynthetic process,BP
Arterial disease,GO:0046546,1,development of primary male sexual characteristics,BP
Arterial disease,GO:0046620,1,regulation of organ growth,BP
Arterial disease,GO:0046661,1,male sex differentiation,BP
Arterial disease,GO:0046686,1,response to cadmium ion,BP
Arterial disease,GO:0046717,1,acid secretion,BP
Arterial disease,GO:0046888,1,negative regulation of hormone secretion,BP
Arterial disease,GO:0048512,1,circadian behavior,BP
Arterial disease,GO:0048592,1,eye morphogenesis,BP
Arterial disease,GO:0048639,1,positive regulation of developmental growth,BP
Arterial disease,GO:0048645,1,animal organ formation,BP
Arterial disease,GO:0050482,1,arachidonic acid secretion,BP
Arterial disease,GO:0050709,1,negative regulation of protein secretion,BP
Arterial disease,GO:0050795,1,regulation of behavior,BP
Arterial disease,GO:0050796,1,regulation of insulin secretion,BP
Arterial disease,GO:0050802,1,"circadian sleep/wake cycle, sleep",BP
Arterial disease,GO:0050805,1,negative regulation of synaptic transmission,BP
Arterial disease,GO:0050806,1,positive regulation of synaptic transmission,BP
Arterial disease,GO:0050886,1,endocrine process,BP
Arterial disease,GO:0050892,1,intestinal absorption,BP
Arterial disease,GO:0050995,1,negative regulation of lipid catabolic process,BP
Arterial disease,GO:0051043,1,regulation of membrane protein ectodomain proteolysis,BP
Arterial disease,GO:0051044,1,positive regulation of membrane protein ectodomain proteolysis,BP
Arterial disease,GO:0051100,1,negative regulation of binding,BP
Arterial disease,GO:0051208,1,sequestering of calcium ion,BP
Arterial disease,GO:0051209,1,release of sequestered calcium ion into cytosol,BP
Arterial disease,GO:0051282,1,regulation of sequestering of calcium ion,BP
Arterial disease,GO:0051283,1,negative regulation of sequestering of calcium ion,BP
Arterial disease,GO:0051302,1,regulation of cell division,BP
Arterial disease,GO:0051339,1,regulation of lyase activity,BP
Arterial disease,GO:0051384,1,response to glucocorticoid,BP
Arterial disease,GO:0051450,1,myoblast proliferation,BP
Arterial disease,GO:0051588,1,regulation of neurotransmitter transport,BP
Arterial disease,GO:0051591,1,response to cAMP,BP
Arterial disease,GO:0051657,1,maintenance of organelle location,BP
Arterial disease,GO:0051781,1,positive regulation of cell division,BP
Arterial disease,GO:0051926,1,negative regulation of calcium ion transport,BP
Arterial disease,GO:0051932,1,"synaptic transmission, GABAergic",BP
Arterial disease,GO:0051955,1,regulation of amino acid transport,BP
Arterial disease,GO:0051966,1,"regulation of synaptic transmission, glutamatergic",BP
Arterial disease,GO:0051968,1,"positive regulation of synaptic transmission, glutamatergic",BP
Arterial disease,GO:0055017,1,cardiac muscle tissue growth,BP
Arterial disease,GO:0055021,1,regulation of cardiac muscle tissue growth,BP
Arterial disease,GO:0055094,1,response to lipoprotein particle,BP
Arterial disease,GO:0060048,1,cardiac muscle contraction,BP
Arterial disease,GO:0060078,1,regulation of postsynaptic membrane potential,BP
Arterial disease,GO:0060079,1,excitatory postsynaptic potential,BP
Arterial disease,GO:0060080,1,inhibitory postsynaptic potential,BP
Arterial disease,GO:0060191,1,regulation of lipase activity,BP
Arterial disease,GO:0060193,1,positive regulation of lipase activity,BP
Arterial disease,GO:0060291,1,long-term synaptic potentiation,BP
Arterial disease,GO:0060419,1,heart growth,BP
Arterial disease,GO:0060420,1,regulation of heart growth,BP
Arterial disease,GO:0060746,1,parental behavior,BP
Arterial disease,GO:0060986,1,endocrine hormone secretion,BP
Arterial disease,GO:0061049,1,cell growth involved in cardiac muscle cell development,BP
Arterial disease,GO:0061097,1,regulation of protein tyrosine kinase activity,BP
Arterial disease,GO:0061614,1,miRNA transcription,BP
Arterial disease,GO:0061900,1,glial cell activation,BP
Arterial disease,GO:0070412,1,R-SMAD binding,MF
Arterial disease,GO:0070723,1,response to cholesterol,BP
Arterial disease,GO:0070849,1,response to epidermal growth factor,BP
Arterial disease,GO:0070857,1,regulation of bile acid biosynthetic process,BP
Arterial disease,GO:0071260,1,cellular response to mechanical stimulus,BP
Arterial disease,GO:0071364,1,cellular response to epidermal growth factor stimulus,BP
Arterial disease,GO:0071397,1,cellular response to cholesterol,BP
Arterial disease,GO:0071402,1,cellular response to lipoprotein particle stimulus,BP
Arterial disease,GO:0071404,1,cellular response to low-density lipoprotein particle stimulus,BP
Arterial disease,GO:0071453,1,cellular response to oxygen levels,BP
Arterial disease,GO:0071715,1,icosanoid transport,BP
Arterial disease,GO:0071902,1,positive regulation of protein serine/threonine kinase activity,BP
Arterial disease,GO:0086013,1,membrane repolarization during cardiac muscle cell action potential,BP
Arterial disease,GO:0090181,1,regulation of cholesterol metabolic process,BP
Arterial disease,GO:0090205,1,positive regulation of cholesterol metabolic process,BP
Arterial disease,GO:0090276,1,regulation of peptide hormone secretion,BP
Arterial disease,GO:0090279,1,regulation of calcium ion import,BP
Arterial disease,GO:0097306,1,cellular response to alcohol,BP
Arterial disease,GO:0098664,1,G protein-coupled serotonin receptor signaling pathway,BP
Arterial disease,GO:0098992,1,neuronal dense core vesicle,CC
Arterial disease,GO:0099565,1,"chemical synaptic transmission, postsynaptic",BP
Arterial disease,GO:0099589,1,serotonin receptor activity,MF
Arterial disease,GO:0106106,1,cold-induced thermogenesis,BP
Arterial disease,GO:0120161,1,regulation of cold-induced thermogenesis,BP
Arterial disease,GO:0120162,1,positive regulation of cold-induced thermogenesis,BP
Arterial disease,GO:0120163,1,negative regulation of cold-induced thermogenesis,BP
Arterial disease,GO:0140115,1,export across plasma membrane,BP
Arterial disease,GO:0140272,1,exogenous protein binding,MF
Arterial disease,GO:0140353,1,lipid export from cell,BP
Arterial disease,GO:0140448,1,signaling receptor ligand precursor processing,BP
Arterial disease,GO:0150076,1,neuroinflammatory response,BP
Arterial disease,GO:0150104,1,transport across blood-brain barrier,BP
Arterial disease,GO:1900271,1,regulation of long-term synaptic potentiation,BP
Arterial disease,GO:1900273,1,positive regulation of long-term synaptic potentiation,BP
Arterial disease,GO:1900274,1,regulation of phospholipase C activity,BP
Arterial disease,GO:1901160,1,primary amino compound metabolic process,BP
Arterial disease,GO:1901385,1,regulation of voltage-gated calcium channel activity,BP
Arterial disease,GO:1902307,1,positive regulation of sodium ion transmembrane transport,BP
Arterial disease,GO:1902652,1,secondary alcohol metabolic process,BP
Arterial disease,GO:1902692,1,regulation of neuroblast proliferation,BP
Arterial disease,GO:1902893,1,regulation of miRNA transcription,BP
Arterial disease,GO:1902895,1,positive regulation of miRNA transcription,BP
Arterial disease,GO:1902950,1,regulation of dendritic spine maintenance,BP
Arterial disease,GO:1903169,1,regulation of calcium ion transmembrane transport,BP
Arterial disease,GO:1903963,1,arachidonate transport,BP
Arterial disease,GO:1904063,1,negative regulation of cation transmembrane transport,BP
Arterial disease,GO:1904251,1,regulation of bile acid metabolic process,BP
Arterial disease,GO:1904645,1,response to amyloid-beta,BP
Arterial disease,GO:1904646,1,cellular response to amyloid-beta,BP
Arterial disease,GO:1904707,1,positive regulation of vascular associated smooth muscle cell proliferation,BP
Arterial disease,GO:1905330,1,regulation of morphogenesis of an epithelium,BP
Arterial disease,GO:1905332,1,positive regulation of morphogenesis of an epithelium,BP
Arterial disease,GO:1905952,1,regulation of lipid localization,BP
Arterial disease,GO:1990845,1,adaptive thermogenesis,BP
Arterial disease,GO:2000177,1,regulation of neural precursor cell proliferation,BP
Arterial disease,GO:2000179,1,positive regulation of neural precursor cell proliferation,BP
Arterial disease,GO:2000242,1,negative regulation of reproductive process,BP
Arterial disease,GO:2000377,1,regulation of reactive oxygen species metabolic process,BP
Arterial disease,GO:2000378,1,negative regulation of reactive oxygen species metabolic process,BP
Arterial disease,GO:2000379,1,positive regulation of reactive oxygen species metabolic process,BP
Arterial disease,GO:2000573,1,positive regulation of DNA biosynthetic process,BP
Arterial disease,GO:2000630,1,positive regulation of miRNA metabolic process,BP
Arterial disease,GO:2000648,1,positive regulation of stem cell proliferation,BP
Arterial disease,GO:2000846,1,regulation of corticosteroid hormone secretion,BP
Arterial disease,GO:2001257,1,regulation of cation channel activity,BP
Cerebrovascular disease,GO:0001504,5,neurotransmitter uptake,BP
Cerebrovascular disease,GO:0008227,5,G protein-coupled amine receptor activity,MF
Cerebrovascular disease,GO:0015294,5,solute:monoatomic cation symporter activity,MF
Cerebrovascular disease,GO:0015844,5,monoamine transport,BP
Cerebrovascular disease,GO:0098810,5,neurotransmitter reuptake,BP
Cerebrovascular disease,GO:0001963,4,"synaptic transmission, dopaminergic",BP
Cerebrovascular disease,GO:0015081,4,sodium ion transmembrane transporter activity,MF
Cerebrovascular disease,GO:0016705,4,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Cerebrovascular disease,GO:0019229,4,regulation of vasoconstriction,BP
Cerebrovascular disease,GO:0019369,4,arachidonic acid metabolic process,BP
Cerebrovascular disease,GO:0020037,4,heme binding,MF
Cerebrovascular disease,GO:0035725,4,sodium ion transmembrane transport,BP
Cerebrovascular disease,GO:0046906,4,tetrapyrrole binding,MF
Cerebrovascular disease,GO:0071466,4,cellular response to xenobiotic stimulus,BP
Cerebrovascular disease,GO:0071875,4,adrenergic receptor signaling pathway,BP
Cerebrovascular disease,GO:0071880,4,adenylate cyclase-activating adrenergic receptor signaling pathway,BP
Cerebrovascular disease,GO:0120254,4,olefinic compound metabolic process,BP
Cerebrovascular disease,GO:1901338,4,catecholamine binding,MF
Cerebrovascular disease,GO:0001975,3,response to amphetamine,BP
Cerebrovascular disease,GO:0003044,3,regulation of systemic arterial blood pressure mediated by a chemical signal,BP
Cerebrovascular disease,GO:0006584,3,catecholamine metabolic process,BP
Cerebrovascular disease,GO:0009712,3,catechol-containing compound metabolic process,BP
Cerebrovascular disease,GO:0010039,3,response to iron ion,BP
Cerebrovascular disease,GO:0015837,3,amine transport,BP
Cerebrovascular disease,GO:0035094,3,response to nicotine,BP
Cerebrovascular disease,GO:0035150,3,regulation of tube size,BP
Cerebrovascular disease,GO:0035296,3,regulation of tube diameter,BP
Cerebrovascular disease,GO:0040018,3,positive regulation of multicellular organism growth,BP
Cerebrovascular disease,GO:0042310,3,vasoconstriction,BP
Cerebrovascular disease,GO:0042417,3,dopamine metabolic process,BP
Cerebrovascular disease,GO:0044298,3,cell body membrane,CC
Cerebrovascular disease,GO:0045664,3,regulation of neuron differentiation,BP
Cerebrovascular disease,GO:0045777,3,positive regulation of blood pressure,BP
Cerebrovascular disease,GO:0048148,3,behavioral response to cocaine,BP
Cerebrovascular disease,GO:0051048,3,negative regulation of secretion,BP
Cerebrovascular disease,GO:0051952,3,regulation of amine transport,BP
Cerebrovascular disease,GO:0051953,3,negative regulation of amine transport,BP
Cerebrovascular disease,GO:0060033,3,anatomical structure regression,BP
Cerebrovascular disease,GO:0061098,3,positive regulation of protein tyrosine kinase activity,BP
Cerebrovascular disease,GO:0097746,3,blood vessel diameter maintenance,BP
Cerebrovascular disease,GO:1901020,3,negative regulation of calcium ion transmembrane transporter activity,BP
Cerebrovascular disease,GO:1903531,3,negative regulation of secretion by cell,BP
Cerebrovascular disease,GO:0005901,2,caveola,CC
Cerebrovascular disease,GO:0006576,2,biogenic amine metabolic process,BP
Cerebrovascular disease,GO:0006690,2,icosanoid metabolic process,BP
Cerebrovascular disease,GO:0006865,2,amino acid transport,BP
Cerebrovascular disease,GO:0006937,2,regulation of muscle contraction,BP
Cerebrovascular disease,GO:0006939,2,smooth muscle contraction,BP
Cerebrovascular disease,GO:0006940,2,regulation of smooth muscle contraction,BP
Cerebrovascular disease,GO:0007189,2,adenylate cyclase-activating G protein-coupled receptor signaling pathway,BP
Cerebrovascular disease,GO:0007193,2,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,BP
Cerebrovascular disease,GO:0007565,2,female pregnancy,BP
Cerebrovascular disease,GO:0007620,2,copulation,BP
Cerebrovascular disease,GO:0008217,2,regulation of blood pressure,BP
Cerebrovascular disease,GO:0009308,2,amine metabolic process,BP
Cerebrovascular disease,GO:0010460,2,positive regulation of heart rate,BP
Cerebrovascular disease,GO:0014074,2,response to purine-containing compound,BP
Cerebrovascular disease,GO:0014075,2,response to amine,BP
Cerebrovascular disease,GO:0015718,2,monocarboxylic acid transport,BP
Cerebrovascular disease,GO:0018958,2,phenol-containing compound metabolic process,BP
Cerebrovascular disease,GO:0030168,2,platelet activation,BP
Cerebrovascular disease,GO:0030534,2,adult behavior,BP
Cerebrovascular disease,GO:0031420,2,alkali metal ion binding,MF
Cerebrovascular disease,GO:0032098,2,regulation of appetite,BP
Cerebrovascular disease,GO:0032147,2,activation of protein kinase activity,BP
Cerebrovascular disease,GO:0033555,2,multicellular organismal response to stress,BP
Cerebrovascular disease,GO:0033559,2,unsaturated fatty acid metabolic process,BP
Cerebrovascular disease,GO:0040014,2,regulation of multicellular organism growth,BP
Cerebrovascular disease,GO:0042311,2,vasodilation,BP
Cerebrovascular disease,GO:0043279,2,response to alkaloid,BP
Cerebrovascular disease,GO:0044306,2,neuron projection terminus,CC
Cerebrovascular disease,GO:0044853,2,plasma membrane raft,CC
Cerebrovascular disease,GO:0045471,2,response to ethanol,BP
Cerebrovascular disease,GO:0045823,2,positive regulation of heart contraction,BP
Cerebrovascular disease,GO:0046683,2,response to organophosphorus,BP
Cerebrovascular disease,GO:0048265,2,response to pain,BP
Cerebrovascular disease,GO:0048484,2,enteric nervous system development,BP
Cerebrovascular disease,GO:0050951,2,sensory perception of temperature stimulus,BP
Cerebrovascular disease,GO:0051385,2,response to mineralocorticoid,BP
Cerebrovascular disease,GO:0051580,2,regulation of neurotransmitter uptake,BP
Cerebrovascular disease,GO:0071276,2,cellular response to cadmium ion,BP
Cerebrovascular disease,GO:0071867,2,response to monoamine,BP
Cerebrovascular disease,GO:0071868,2,cellular response to monoamine stimulus,BP
Cerebrovascular disease,GO:0071869,2,response to catecholamine,BP
Cerebrovascular disease,GO:0071870,2,cellular response to catecholamine stimulus,BP
Cerebrovascular disease,GO:0099171,2,presynaptic modulation of chemical synaptic transmission,BP
Cerebrovascular disease,GO:1903170,2,negative regulation of calcium ion transmembrane transport,BP
Cerebrovascular disease,GO:1903350,2,response to dopamine,BP
Cerebrovascular disease,GO:1903351,2,cellular response to dopamine,BP
Cerebrovascular disease,GO:1903524,2,positive regulation of blood circulation,BP
Cerebrovascular disease,GO:2000273,2,positive regulation of signaling receptor activity,BP
Cerebrovascular disease,GO:0001508,1,action potential,BP
Cerebrovascular disease,GO:0001556,1,oocyte maturation,BP
Cerebrovascular disease,GO:0001659,1,temperature homeostasis,BP
Cerebrovascular disease,GO:0001990,1,regulation of systemic arterial blood pressure by hormone,BP
Cerebrovascular disease,GO:0001991,1,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,BP
Cerebrovascular disease,GO:0002002,1,regulation of angiotensin levels in blood,BP
Cerebrovascular disease,GO:0002026,1,regulation of the force of heart contraction,BP
Cerebrovascular disease,GO:0002027,1,regulation of heart rate,BP
Cerebrovascular disease,GO:0002029,1,desensitization of G protein-coupled receptor signaling pathway,BP
Cerebrovascular disease,GO:0002675,1,positive regulation of acute inflammatory response,BP
Cerebrovascular disease,GO:0002791,1,regulation of peptide secretion,BP
Cerebrovascular disease,GO:0003071,1,renal system process involved in regulation of systemic arterial blood pressure,BP
Cerebrovascular disease,GO:0003073,1,regulation of systemic arterial blood pressure,BP
Cerebrovascular disease,GO:0003081,1,regulation of systemic arterial blood pressure by renin-angiotensin,BP
Cerebrovascular disease,GO:0003085,1,negative regulation of systemic arterial blood pressure,BP
Cerebrovascular disease,GO:0003298,1,physiological muscle hypertrophy,BP
Cerebrovascular disease,GO:0003301,1,physiological cardiac muscle hypertrophy,BP
Cerebrovascular disease,GO:0004190,1,aspartic-type endopeptidase activity,MF
Cerebrovascular disease,GO:0004993,1,G protein-coupled serotonin receptor activity,MF
Cerebrovascular disease,GO:0005504,1,fatty acid binding,MF
Cerebrovascular disease,GO:0005903,1,brush border,CC
Cerebrovascular disease,GO:0006633,1,fatty acid biosynthetic process,BP
Cerebrovascular disease,GO:0006835,1,dicarboxylic acid transport,BP
Cerebrovascular disease,GO:0006941,1,striated muscle contraction,BP
Cerebrovascular disease,GO:0007187,1,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",BP
Cerebrovascular disease,GO:0007200,1,phospholipase C-activating G protein-coupled receptor signaling pathway,BP
Cerebrovascular disease,GO:0007204,1,positive regulation of cytosolic calcium ion concentration,BP
Cerebrovascular disease,GO:0007210,1,serotonin receptor signaling pathway,BP
Cerebrovascular disease,GO:0007566,1,embryo implantation,BP
Cerebrovascular disease,GO:0007612,1,learning,BP
Cerebrovascular disease,GO:0007613,1,memory,BP
Cerebrovascular disease,GO:0007631,1,feeding behavior,BP
Cerebrovascular disease,GO:0007632,1,visual behavior,BP
Cerebrovascular disease,GO:0008203,1,cholesterol metabolic process,BP
Cerebrovascular disease,GO:0008277,1,regulation of G protein-coupled receptor signaling pathway,BP
Cerebrovascular disease,GO:0008306,1,associative learning,BP
Cerebrovascular disease,GO:0008542,1,visual learning,BP
Cerebrovascular disease,GO:0008584,1,male gonad development,BP
Cerebrovascular disease,GO:0009411,1,response to UV,BP
Cerebrovascular disease,GO:0009994,1,oocyte differentiation,BP
Cerebrovascular disease,GO:0010042,1,response to manganese ion,BP
Cerebrovascular disease,GO:0010232,1,vascular transport,BP
Cerebrovascular disease,GO:0010248,1,establishment or maintenance of transmembrane electrochemical gradient,BP
Cerebrovascular disease,GO:0010469,1,regulation of signaling receptor activity,BP
Cerebrovascular disease,GO:0010517,1,regulation of phospholipase activity,BP
Cerebrovascular disease,GO:0010518,1,positive regulation of phospholipase activity,BP
Cerebrovascular disease,GO:0010611,1,regulation of cardiac muscle hypertrophy,BP
Cerebrovascular disease,GO:0010765,1,positive regulation of sodium ion transport,BP
Cerebrovascular disease,GO:0010863,1,positive regulation of phospholipase C activity,BP
Cerebrovascular disease,GO:0010875,1,positive regulation of cholesterol efflux,BP
Cerebrovascular disease,GO:0010878,1,cholesterol storage,BP
Cerebrovascular disease,GO:0010885,1,regulation of cholesterol storage,BP
Cerebrovascular disease,GO:0010887,1,negative regulation of cholesterol storage,BP
Cerebrovascular disease,GO:0010888,1,negative regulation of lipid storage,BP
Cerebrovascular disease,GO:0014047,1,glutamate secretion,BP
Cerebrovascular disease,GO:0014048,1,regulation of glutamate secretion,BP
Cerebrovascular disease,GO:0014743,1,regulation of muscle hypertrophy,BP
Cerebrovascular disease,GO:0014823,1,response to activity,BP
Cerebrovascular disease,GO:0014829,1,vascular associated smooth muscle contraction,BP
Cerebrovascular disease,GO:0015732,1,prostaglandin transport,BP
Cerebrovascular disease,GO:0015800,1,acidic amino acid transport,BP
Cerebrovascular disease,GO:0015908,1,fatty acid transport,BP
Cerebrovascular disease,GO:0016125,1,sterol metabolic process,BP
Cerebrovascular disease,GO:0016486,1,peptide hormone processing,BP
Cerebrovascular disease,GO:0022401,1,negative adaptation of signaling pathway,BP
Cerebrovascular disease,GO:0022410,1,circadian sleep/wake cycle process,BP
